datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,windgust,windspeed,cloudcover,year,overall_AQI
2017-08-28,71.3,57.4,64.3,76.6,0.0,0.0,,0.0,20.6,13.8,26.8,2017,49.0
2017-08-29,68.0,57.5,62.8,82.5,0.0,0.0,,0.0,21.3,12.7,49.6,2017,50.0
2017-08-30,71.2,60.8,64.4,74.8,0.071,12.5,rain,0.0,29.5,15.8,39.2,2017,39.0
2017-08-31,79.0,59.9,68.9,55.2,0.0,0.0,,0.0,23.0,16.0,25.3,2017,37.0
2017-09-01,69.2,53.0,60.9,43.8,0.0,0.0,,0.0,28.3,20.6,39.9,2017,53.0
2017-09-02,68.1,52.5,60.4,51.5,0.0,0.0,,0.0,15.4,13.4,43.1,2017,38.0
2017-09-03,63.0,56.9,59.4,87.6,0.267,50.0,rain,0.0,29.8,20.5,75.7,2017,39.0
2017-09-04,80.1,57.8,68.0,69.1,0.0,0.0,,0.0,25.3,19.4,24.6,2017,40.0
2017-09-05,87.2,65.9,74.2,73.7,0.0,0.0,,0.0,29.9,21.6,28.7,2017,41.0
2017-09-06,78.0,62.1,69.0,90.1,0.172,29.17,rain,0.0,30.2,16.9,65.2,2017,54.0
2017-09-07,75.8,61.1,66.5,74.3,0.696,25.0,rain,0.0,31.1,16.0,61.8,2017,
2017-09-08,74.0,58.7,65.4,59.3,0.0,0.0,,0.0,21.9,14.8,34.1,2017,
2017-09-09,66.9,54.8,61.9,69.5,0.0,0.0,,0.0,19.0,11.3,27.4,2017,13.0
2017-09-10,67.0,55.7,62.4,70.2,0.011,4.17,rain,0.0,23.5,12.6,31.1,2017,60.0
2017-09-11,79.1,55.6,67.1,52.8,0.0,0.0,,0.0,16.6,13.6,28.4,2017,39.0
2017-09-12,84.8,60.5,72.6,50.4,0.0,0.0,,0.0,23.0,16.9,31.0,2017,36.0
2017-09-13,77.1,63.6,70.2,62.2,0.03,4.17,rain,0.0,16.6,12.4,30.7,2017,40.0
2017-09-14,82.1,67.8,74.1,73.3,0.319,4.17,rain,0.0,65.5,16.9,57.8,2017,46.0
2017-09-15,77.0,66.1,70.8,90.2,0.213,20.83,rain,0.0,13.9,13.7,57.9,2017,37.0
2017-09-16,72.3,63.0,66.7,95.6,0.0,0.0,,0.0,9.2,7.8,75.4,2017,55.0
2017-09-17,72.2,62.0,65.0,95.7,0.0,0.0,,0.0,15.0,10.2,81.5,2017,60.0
2017-09-18,68.0,64.2,65.5,96.9,0.0,0.0,,0.0,17.2,10.2,83.0,2017,56.0
2017-09-19,65.1,63.0,63.9,98.0,0.045,20.83,rain,0.0,26.4,18.1,100.0,2017,30.0
2017-09-20,72.0,63.1,67.1,94.8,0.281,62.5,rain,0.0,35.2,23.6,88.7,2017,19.0
2017-09-21,72.1,65.9,69.2,67.0,0.0,0.0,,0.0,39.5,28.3,64.1,2017,23.0
2017-09-22,65.1,57.0,60.0,87.7,0.163,37.5,rain,0.0,36.9,28.4,85.8,2017,38.0
2017-09-23,73.4,60.1,64.4,87.1,0.032,8.33,rain,0.0,27.7,18.1,77.4,2017,34.0
2017-09-24,79.4,60.9,69.6,80.1,0.0,0.0,,0.0,10.7,7.8,7.8,2017,29.0
2017-09-25,78.4,64.9,70.1,83.9,0.0,0.0,,0.0,14.8,10.2,11.3,2017,49.0
2017-09-26,78.4,64.2,70.5,89.1,0.0,0.0,,0.0,13.4,9.0,62.3,2017,50.0
2017-09-27,84.9,64.9,75.0,82.7,0.0,0.0,,0.0,20.1,12.6,26.7,2017,30.0
2017-09-28,76.9,58.9,72.5,61.6,0.0,0.0,,0.0,30.9,20.4,39.3,2017,28.0
2017-09-29,66.8,51.8,58.6,55.9,0.0,0.0,,0.0,23.7,13.6,22.2,2017,27.0
2017-09-30,57.6,51.0,54.9,82.6,1.459,41.67,rain,0.0,36.7,17.9,64.4,2017,35.0
2017-10-01,66.0,47.5,55.9,62.6,0.0,0.0,,0.0,15.9,10.1,7.7,2017,42.0
2017-10-02,65.2,50.7,58.0,64.8,0.0,0.0,,0.0,17.0,14.8,19.5,2017,47.0
2017-10-03,64.3,52.6,58.3,73.2,0.0,0.0,,0.0,23.0,16.9,21.5,2017,41.0
2017-10-04,75.9,52.8,63.4,66.3,0.0,0.0,,0.0,33.3,21.5,28.3,2017,46.0
2017-10-05,80.1,64.1,71.3,64.9,0.0,0.0,,0.0,31.1,22.7,50.4,2017,42.0
2017-10-06,74.9,60.7,67.2,60.5,0.0,0.0,,0.0,17.2,13.6,51.1,2017,43.0
2017-10-07,75.1,60.0,67.3,79.9,0.0,0.0,,0.0,21.7,15.9,64.2,2017,40.0
2017-10-08,74.9,69.2,71.9,87.5,0.112,12.5,rain,0.0,29.8,21.6,67.6,2017,43.0
2017-10-09,74.1,66.9,71.2,95.6,0.279,41.67,rain,0.0,33.8,24.0,67.2,2017,16.0
2017-10-10,78.2,67.6,73.1,67.2,0.0,0.0,,0.0,24.4,14.8,30.3,2017,22.0
2017-10-11,66.9,60.2,63.2,71.4,0.011,4.17,rain,0.0,23.5,15.9,63.3,2017,31.0
2017-10-12,57.8,48.5,54.9,61.6,0.0,0.0,,0.0,26.4,20.5,39.6,2017,41.0
2017-10-13,61.2,46.6,55.4,74.1,0.0,0.0,,0.0,18.8,18.0,33.8,2017,36.0
2017-10-14,64.3,56.8,60.3,91.0,0.098,12.5,rain,0.0,9.4,6.9,68.6,2017,40.0
2017-10-15,74.1,57.8,66.2,87.0,0.0,0.0,,0.0,36.7,23.9,79.6,2017,53.0
2017-10-16,69.2,46.0,59.1,62.6,0.0,0.0,,0.0,32.2,22.7,54.1,2017,24.0
2017-10-17,56.1,40.7,48.2,56.4,0.0,0.0,,0.0,25.3,15.7,13.9,2017,32.0
2017-10-18,72.0,46.9,58.6,53.5,0.0,0.0,,0.0,21.9,15.7,15.0,2017,41.0
2017-10-19,74.0,51.6,61.3,65.9,0.0,0.0,,0.0,27.7,20.5,20.6,2017,49.0
2017-10-20,70.1,57.7,63.7,46.5,0.0,0.0,,0.0,26.4,17.0,17.4,2017,57.0
2017-10-21,77.0,53.5,63.6,44.9,0.0,0.0,,0.0,14.3,11.3,22.6,2017,50.0
2017-10-22,65.8,54.8,59.4,75.8,0.0,0.0,,0.0,14.5,11.3,59.4,2017,48.0
2017-10-23,61.1,54.0,56.7,96.4,0.0,0.0,,0.0,21.5,9.1,92.0,2017,56.0
2017-10-24,74.1,61.2,68.6,85.7,0.075,29.17,rain,0.0,40.6,27.5,66.3,2017,59.0
2017-10-25,70.1,60.2,65.4,94.4,1.222,87.5,rain,0.0,34.4,23.8,71.8,2017,31.0
2017-10-26,62.1,49.9,57.3,91.9,0.454,75.0,rain,0.0,37.8,21.9,71.6,2017,22.0
2017-10-27,62.1,46.9,53.3,58.5,0.0,0.0,,0.0,26.4,19.3,23.6,2017,24.0
2017-10-28,66.9,46.6,56.4,76.1,0.0,0.0,,0.0,21.3,14.9,31.3,2017,40.0
2017-10-29,60.3,56.9,58.9,93.0,0.552,29.17,rain,0.0,36.0,27.6,77.8,2017,49.0
2017-10-30,65.0,51.1,58.0,73.2,1.423,25.0,rain,0.0,55.3,39.7,48.4,2017,30.0
2017-10-31,57.0,47.9,52.4,47.1,0.0,0.0,,0.0,30.8,21.7,18.8,2017,25.0
2017-11-01,53.1,41.8,48.5,66.7,0.0,0.0,,0.0,16.6,11.2,60.9,2017,42.0
2017-11-02,70.1,53.0,60.1,83.5,0.0,0.0,,0.0,27.5,13.7,68.7,2017,48.0
2017-11-03,74.1,56.0,64.3,74.9,0.011,4.17,rain,0.0,32.1,21.7,44.8,2017,43.0
2017-11-04,53.1,44.0,48.6,56.1,0.0,0.0,,0.0,35.6,25.8,50.2,2017,35.0
2017-11-05,57.0,49.7,53.5,79.9,0.0,0.0,,0.0,25.3,16.7,71.3,2017,20.0
2017-11-06,64.2,52.1,61.4,90.6,0.08,20.83,rain,0.0,28.8,19.4,66.7,2017,29.0
2017-11-07,50.0,38.0,44.4,67.5,0.09,12.5,rain,0.0,25.3,18.0,60.6,2017,27.0
2017-11-08,44.2,37.2,40.0,70.4,0.071,12.5,rain,0.0,26.8,17.0,55.8,2017,35.0
2017-11-09,47.2,33.7,41.7,69.7,0.0,0.0,,0.0,17.9,11.1,28.1,2017,42.0
2017-11-10,47.0,25.0,37.2,48.1,0.024,8.33,rain,0.0,38.9,26.2,29.7,2017,59.0
2017-11-11,37.2,22.9,29.6,38.3,0.0,0.0,,0.0,27.7,17.0,10.8,2017,44.0
2017-11-12,43.2,28.7,36.7,60.2,0.0,0.0,,0.0,11.0,6.8,58.6,2017,53.0
2017-11-13,42.2,36.8,39.0,88.1,0.136,25.0,rain,0.0,19.7,13.6,80.2,2017,68.0
2017-11-14,44.0,37.1,39.3,73.6,0.0,0.0,,0.0,19.2,12.6,73.9,2017,75.0
2017-11-15,43.1,34.9,39.1,67.9,0.0,0.0,,0.0,17.4,10.2,45.8,2017,55.0
2017-11-16,48.9,37.7,44.6,85.2,0.201,25.0,rain,0.0,25.9,19.2,65.9,2017,44.0
2017-11-17,43.1,34.7,40.0,54.2,0.0,0.0,,0.0,38.1,23.9,28.1,2017,45.0
2017-11-18,48.9,29.6,39.7,61.6,0.082,16.67,rain,0.0,26.6,11.6,45.3,2017,33.0
2017-11-19,59.0,38.9,49.7,74.6,0.249,41.67,rain,0.0,46.5,29.5,56.5,2017,51.0
2017-11-20,42.2,35.1,38.5,49.4,0.0,0.0,,0.0,38.6,27.4,38.5,2017,38.0
2017-11-21,59.0,35.8,47.2,55.9,0.0,0.0,,0.0,37.7,30.8,35.0,2017,43.0
2017-11-22,51.3,38.9,46.6,86.1,0.882,41.67,rain,0.0,34.0,20.4,73.0,2017,53.0
2017-11-23,43.1,31.9,37.1,48.6,0.0,0.0,,0.0,27.7,19.3,28.6,2017,48.0
2017-11-24,50.0,31.7,39.8,58.6,0.0,0.0,,0.0,17.4,13.6,17.5,2017,42.0
2017-11-25,57.0,38.8,48.0,66.2,0.0,0.0,,0.0,25.3,18.1,32.4,2017,56.0
2017-11-26,49.9,37.1,45.2,49.4,0.0,0.0,,0.0,35.5,27.4,66.8,2017,52.0
2017-11-27,46.1,28.1,38.1,53.3,0.0,0.0,,0.0,29.8,16.9,51.9,2017,36.0
2017-11-28,44.0,22.8,32.6,57.9,0.0,0.0,,0.0,24.6,15.8,25.3,2017,51.0
2017-11-29,60.2,39.7,50.2,63.3,0.0,0.0,,0.0,41.2,26.2,34.0,2017,53.0
2017-11-30,45.1,29.8,39.0,64.0,0.0,0.0,,0.0,23.0,15.8,49.4,2017,54.0
2017-12-01,50.0,38.7,45.8,68.9,0.091,16.67,rain,0.0,23.7,17.0,60.7,2017,51.0
2017-12-02,42.3,33.8,38.5,68.0,0.0,0.0,,0.0,15.9,12.3,58.4,2017,51.0
2017-12-03,43.1,33.8,39.4,64.5,0.0,0.0,,0.0,8.9,6.8,60.9,2017,51.0
2017-12-04,43.2,33.1,38.3,75.7,0.0,0.0,,0.0,12.3,10.2,46.3,2017,64.0
2017-12-05,57.9,37.8,45.0,86.7,0.087,29.17,rain,0.0,43.5,32.9,84.9,2017,59.0
2017-12-06,57.9,35.9,47.4,65.6,0.467,20.83,rain,0.0,44.2,27.4,58.5,2017,46.0
2017-12-07,46.1,33.8,39.3,49.1,0.0,0.0,,0.0,22.4,15.7,34.7,2017,42.0
2017-12-08,39.0,31.6,36.0,50.1,0.0,0.0,,0.0,21.5,15.7,58.3,2017,55.0
2017-12-09,37.0,30.9,33.4,74.4,0.63,50.0,"rain,snow",0.9,22.6,13.6,86.8,2017,59.0
2017-12-10,37.1,30.8,33.3,74.9,0.028,12.5,"rain,snow",1.3,26.3,19.4,52.9,2017,64.0
2017-12-11,38.0,32.0,34.7,59.9,0.0,0.0,,0.0,24.1,16.9,61.6,2017,53.0
2017-12-12,45.0,33.9,39.3,81.3,0.038,20.83,rain,0.0,31.1,15.8,69.6,2017,68.0
2017-12-13,35.1,21.8,25.4,58.8,0.0,0.0,,0.0,41.1,27.3,33.6,2017,58.0
2017-12-14,29.9,19.9,24.0,48.2,0.0,0.0,,0.0,29.8,21.6,41.5,2017,47.0
2017-12-15,26.1,16.9,22.7,58.2,0.0,0.0,,0.0,26.4,16.8,72.8,2017,50.0
2017-12-16,33.1,22.7,27.5,60.9,0.0,0.0,snow,0.0,28.6,21.7,33.9,2017,61.0
2017-12-17,29.9,19.7,24.8,43.2,0.0,0.0,,0.0,20.8,13.7,36.1,2017,65.0
2017-12-18,37.0,21.7,29.3,61.7,0.0,0.0,,0.0,13.0,7.8,86.9,2017,55.0
2017-12-19,50.0,35.0,42.5,73.8,0.0,0.0,,0.0,32.2,20.4,71.3,2017,64.0
2017-12-20,47.0,31.8,40.5,44.2,0.0,0.0,,0.0,34.3,24.9,43.6,2017,70.0
2017-12-21,33.2,25.9,29.3,44.5,0.0,0.0,,0.0,29.0,17.9,34.7,2017,48.0
2017-12-22,37.7,23.0,28.6,69.3,0.093,29.17,"rain,snow",0.1,18.1,14.6,78.0,2017,54.0
2017-12-23,40.8,25.1,30.8,95.2,0.591,54.17,"rain,snow",0.0,26.2,14.6,93.3,2017,52.0
2017-12-24,38.8,31.9,34.9,75.1,0.0,0.0,,0.0,23.7,19.4,56.4,2017,66.0
2017-12-25,37.9,23.0,31.9,71.3,0.434,41.67,"rain,snow",0.1,35.4,24.9,57.6,2017,46.0
2017-12-26,27.0,18.7,23.6,43.9,0.0,0.0,,0.0,34.3,26.0,19.5,2017,44.0
2017-12-27,20.1,12.7,16.5,46.8,0.0,0.0,,0.0,25.3,16.7,18.4,2017,64.0
2017-12-28,11.9,5.0,8.7,45.8,0.0,0.0,,0.0,38.7,27.3,12.8,2017,67.0
2017-12-29,14.0,1.8,6.9,56.3,0.0,0.0,,0.0,24.2,17.9,30.4,2017,60.0
2017-12-30,17.9,6.7,12.0,67.2,0.011,4.17,snow,0.0,23.0,16.8,45.7,2017,62.0
2017-12-31,12.8,4.9,9.8,58.8,0.0,0.0,,0.0,31.7,20.5,17.4,2017,72.0
2018-01-01,12.8,0.0,5.7,47.9,0.0,0.0,,0.0,31.1,20.8,14.9,2018,77.0
2018-01-02,18.0,4.4,11.7,53.2,0.0,0.0,,0.0,24.1,16.0,25.5,2018,56.0
2018-01-03,28.2,16.9,21.9,54.8,0.0,0.0,,0.0,28.9,19.2,53.1,2018,66.0
2018-01-04,29.9,22.7,25.9,78.6,0.599,41.67,"rain,snow",0.2,46.9,34.2,99.7,2018,75.0
2018-01-05,24.1,7.1,14.3,53.8,0.0,0.0,snow,0.1,46.2,35.5,57.1,2018,52.0
2018-01-06,11.9,2.1,8.1,43.8,0.0,0.0,,0.0,47.7,30.6,25.4,2018,51.0
2018-01-07,15.2,-2.1,6.6,43.3,0.0,0.0,,0.0,36.7,27.1,39.2,2018,51.0
2018-01-08,35.1,16.1,28.0,55.6,0.0,0.0,,0.0,28.8,21.5,98.6,2018,66.0
2018-01-09,41.0,31.9,35.6,60.8,0.0,0.0,,0.0,32.1,18.3,60.1,2018,67.0
2018-01-10,36.0,25.6,30.6,61.9,0.0,0.0,,0.0,19.7,12.6,24.2,2018,62.0
2018-01-11,48.9,34.1,42.4,86.7,0.0,0.0,,0.0,27.5,21.6,85.1,2018,57.0
2018-01-12,60.2,42.3,52.4,97.0,0.48,37.5,rain,0.0,41.8,33.0,86.1,2018,55.0
2018-01-13,60.2,20.9,43.2,74.8,1.378,33.33,rain,0.0,44.1,33.9,58.2,2018,32.0
2018-01-14,23.0,14.0,18.0,47.9,0.0,0.0,,0.0,26.4,18.1,55.5,2018,29.0
2018-01-15,20.1,12.0,16.6,62.5,0.0,0.0,,0.0,28.4,19.3,97.7,2018,47.0
2018-01-16,32.1,20.1,27.0,73.9,0.0,0.0,,0.0,19.5,11.2,91.4,2018,55.0
2018-01-17,33.2,30.9,32.4,91.9,0.207,41.67,"rain,snow",1.4,13.4,10.1,100.0,2018,59.0
2018-01-18,32.0,20.8,27.2,67.4,0.0,0.0,,0.0,21.9,13.7,33.3,2018,53.0
2018-01-19,34.0,22.8,28.8,64.9,0.0,0.0,,0.0,17.4,13.6,79.4,2018,72.0
2018-01-20,47.0,29.9,39.5,54.4,0.0,0.0,,0.0,31.7,22.7,76.3,2018,83.0
2018-01-21,48.8,35.8,41.3,63.2,0.0,0.0,,0.0,14.5,10.1,74.3,2018,65.0
2018-01-22,38.9,35.0,36.7,92.9,0.064,20.83,rain,0.0,15.0,11.2,99.5,2018,72.0
2018-01-23,54.8,32.0,38.7,96.5,1.259,41.67,"rain,snow",0.0,45.0,23.7,92.8,2018,84.0
2018-01-24,42.1,27.0,36.0,61.1,0.0,0.0,,0.0,29.9,19.6,44.4,2018,58.0
2018-01-25,29.9,20.9,24.4,40.3,0.0,0.0,,0.0,33.2,22.9,30.2,2018,48.0
2018-01-26,33.2,19.1,25.7,38.8,0.0,0.0,,0.0,25.8,17.9,10.7,2018,46.0
2018-01-27,53.1,26.0,40.9,64.1,0.0,0.0,,0.0,36.9,26.3,57.2,2018,47.0
2018-01-28,52.1,42.7,48.3,67.1,0.036,12.5,rain,0.0,32.2,17.1,98.2,2018,53.0
2018-01-29,41.9,29.9,35.4,70.2,0.0,0.0,,0.0,38.6,25.9,94.6,2018,46.0
2018-01-30,30.9,20.9,25.9,62.3,0.055,16.67,"rain,snow",1.5,35.6,22.6,94.9,2018,40.0
2018-01-31,30.0,17.9,24.1,48.4,0.0,0.0,,0.0,32.9,19.5,42.8,2018,45.0
2018-02-01,46.1,29.9,37.1,66.2,0.037,8.33,"rain,snow",0.3,27.6,18.1,98.6,2018,56.0
2018-02-02,37.1,12.8,27.6,63.1,0.256,29.17,"rain,snow",0.4,36.7,25.0,76.9,2018,56.0
2018-02-03,27.0,10.1,19.1,47.0,0.0,0.0,,0.0,24.1,17.0,23.6,2018,53.0
2018-02-04,42.2,26.0,36.0,80.3,0.215,29.17,rain,0.0,29.1,17.0,97.9,2018,54.0
2018-02-05,42.2,25.0,36.9,65.3,0.427,12.5,rain,0.0,35.8,26.2,46.7,2018,47.0
2018-02-06,32.0,21.8,27.4,55.4,0.0,0.0,,0.0,21.7,13.7,57.6,2018,39.0
2018-02-07,42.0,24.7,30.8,79.7,0.649,50.0,"rain,snow",0.5,37.8,18.0,71.7,2018,51.0
2018-02-08,34.1,22.9,27.8,61.5,0.0,0.0,,0.0,30.7,22.5,63.6,2018,59.0
2018-02-09,31.9,21.7,27.4,55.3,0.0,0.0,,0.0,20.8,14.6,62.9,2018,58.0
2018-02-10,52.1,30.8,42.4,87.1,0.067,12.5,rain,0.0,25.3,13.7,89.5,2018,67.0
2018-02-11,48.8,38.0,41.4,97.5,0.802,91.67,rain,0.0,28.4,12.4,100.0,2018,56.0
2018-02-12,46.1,33.0,40.5,61.6,0.0,0.0,,0.0,26.4,16.0,70.2,2018,47.0
2018-02-13,33.1,25.0,28.1,51.6,0.0,0.0,,0.0,23.0,14.7,45.2,2018,48.0
2018-02-14,47.1,28.1,38.0,70.6,0.0,0.0,,0.0,23.0,19.3,42.0,2018,49.0
2018-02-15,48.8,36.0,43.3,92.0,0.0,0.0,,0.0,18.3,13.6,92.4,2018,56.0
2018-02-16,53.9,35.1,47.2,77.9,0.024,8.33,rain,0.0,31.3,19.5,90.3,2018,69.0
2018-02-17,35.1,26.9,31.5,55.0,0.074,12.5,"rain,snow",0.2,28.8,20.5,54.3,2018,62.0
2018-02-18,43.1,31.9,36.6,70.1,0.442,33.33,"rain,snow",0.1,28.7,21.6,57.0,2018,40.0
2018-02-19,48.9,26.7,39.8,75.2,0.054,20.83,rain,0.0,30.0,22.8,67.1,2018,51.0
2018-02-20,70.2,43.7,55.0,82.8,0.023,8.33,rain,0.0,25.5,18.1,77.0,2018,53.0
2018-02-21,71.2,41.5,59.7,77.4,0.0,0.0,,0.0,33.1,21.4,62.8,2018,43.0
2018-02-22,55.1,32.0,40.3,62.1,0.077,20.83,"rain,snow",0.0,23.9,16.8,100.0,2018,53.0
2018-02-23,39.9,30.7,35.8,83.4,0.127,25.0,rain,0.0,21.3,16.9,82.8,2018,42.0
2018-02-24,54.1,37.1,46.1,70.1,0.0,0.0,,0.0,25.5,15.9,63.6,2018,51.0
2018-02-25,41.0,37.1,39.4,87.5,0.519,50.0,rain,0.0,29.7,21.6,98.1,2018,39.0
2018-02-26,50.0,38.0,43.7,66.0,0.0,0.0,,0.0,24.2,16.9,69.4,2018,40.0
2018-02-27,53.1,35.7,43.5,42.3,0.0,0.0,,0.0,25.3,12.6,15.7,2018,45.0
2018-02-28,59.0,38.8,48.0,50.0,0.011,4.17,rain,0.0,24.4,16.9,51.5,2018,45.0
2018-03-01,59.0,41.0,46.4,73.7,0.0,0.0,,0.0,31.2,23.8,73.9,2018,48.0
2018-03-02,43.1,36.0,39.4,89.5,1.235,91.67,rain,0.0,64.3,47.6,100.0,2018,59.0
2018-03-03,42.3,38.0,40.1,63.4,0.0,0.0,rain,0.6,55.4,32.8,99.5,2018,33.0
2018-03-04,39.9,37.1,38.6,64.3,0.0,0.0,,0.0,32.4,20.5,98.6,2018,34.0
2018-03-05,43.1,32.0,36.8,69.6,0.021,8.33,"rain,snow",0.7,37.8,24.9,76.2,2018,34.0
2018-03-06,36.0,33.1,34.7,61.8,0.0,0.0,,0.0,24.4,12.6,96.2,2018,36.0
2018-03-07,38.0,33.2,36.1,87.9,0.541,54.17,"rain,snow",0.2,45.4,32.7,100.0,2018,43.0
2018-03-08,37.1,30.9,34.0,86.8,0.173,54.17,"rain,snow",1.3,46.7,37.3,98.7,2018,39.0
2018-03-09,37.1,29.9,33.4,66.7,0.0,0.0,,0.0,26.4,15.9,82.1,2018,38.0
2018-03-10,38.9,33.1,35.9,58.6,0.0,0.0,,0.0,32.2,21.8,58.7,2018,49.0
2018-03-11,44.1,31.9,37.5,53.4,0.0,0.0,,0.0,28.9,20.3,57.2,2018,41.0
2018-03-12,42.1,29.8,36.6,70.4,0.0,0.0,,0.0,32.1,23.7,56.4,2018,38.0
2018-03-13,38.0,28.2,32.0,92.3,0.39,87.5,"rain,snow",0.7,45.9,35.3,100.0,2018,38.0
2018-03-14,39.8,29.0,34.1,73.0,0.0,0.0,"rain,snow",0.3,34.2,23.8,72.0,2018,33.0
2018-03-15,42.1,32.0,36.7,59.4,0.0,0.0,,0.0,32.4,23.8,84.1,2018,34.0
2018-03-16,37.1,29.0,33.5,49.5,0.0,0.0,,0.0,40.0,24.0,60.7,2018,36.0
2018-03-17,39.8,21.8,30.1,42.1,0.0,0.0,,0.0,33.8,25.0,40.6,2018,44.0
2018-03-18,32.0,16.0,23.8,29.0,0.0,0.0,,0.0,32.2,22.8,6.4,2018,44.0
2018-03-19,37.0,20.8,28.2,29.4,0.0,0.0,,0.0,30.9,19.4,8.6,2018,43.0
2018-03-20,38.9,24.1,31.7,44.8,0.0,0.0,,0.0,26.4,15.7,59.7,2018,45.0
2018-03-21,38.0,32.0,34.7,69.1,0.0,0.0,rain,0.0,32.0,24.8,97.9,2018,43.0
2018-03-22,39.9,32.0,36.0,87.2,0.102,41.67,"rain,snow",3.8,41.2,31.7,98.1,2018,39.0
2018-03-23,41.0,34.9,38.1,57.9,0.0,0.0,,0.0,20.8,13.5,75.9,2018,38.0
2018-03-24,46.1,36.0,39.9,51.3,0.0,0.0,,0.0,17.0,12.5,85.0,2018,43.0
2018-03-25,38.0,33.0,34.9,74.4,0.086,20.83,"rain,snow",0.4,31.0,23.8,79.4,2018,42.0
2018-03-26,39.9,29.0,34.6,62.1,0.0,0.0,,0.0,30.0,18.3,22.3,2018,38.0
2018-03-27,42.3,27.9,35.9,60.0,0.0,0.0,,0.0,22.6,14.8,51.1,2018,43.0
2018-03-28,51.3,36.0,42.4,56.5,0.011,4.17,rain,0.0,19.7,13.5,83.8,2018,47.0
2018-03-29,49.1,37.0,43.2,79.3,0.012,4.17,rain,0.0,13.9,9.1,79.5,2018,54.0
2018-03-30,62.2,43.3,52.4,87.1,0.074,8.33,rain,0.0,26.4,18.2,100.0,2018,69.0
2018-03-31,57.0,39.8,45.6,40.9,0.0,0.0,,0.0,31.1,20.6,37.0,2018,56.0
2018-04-01,59.0,38.9,47.9,43.9,0.0,0.0,,0.0,38.9,24.0,85.2,2018,45.0
2018-04-02,39.8,30.9,36.0,62.4,0.111,12.5,"rain,snow",0.5,15.4,13.6,81.9,2018,43.0
2018-04-03,47.9,31.8,38.3,78.3,0.452,37.5,rain,0.0,21.9,15.0,68.1,2018,50.0
2018-04-04,57.8,39.0,46.0,88.4,0.223,29.17,rain,0.0,41.3,28.6,90.7,2018,54.0
2018-04-05,42.2,30.0,36.6,33.6,0.0,0.0,,0.0,41.2,27.5,21.5,2018,35.0
2018-04-06,42.0,28.9,35.3,65.3,0.189,20.83,"rain,snow",0.0,33.6,20.5,66.6,2018,40.0
2018-04-07,46.1,37.1,40.8,58.6,0.037,16.67,rain,0.0,25.1,17.0,84.0,2018,53.0
2018-04-08,41.0,31.9,36.4,44.9,0.0,0.0,,0.0,27.3,20.6,86.3,2018,38.0
2018-04-09,45.1,30.8,36.9,39.6,0.0,0.0,,0.0,29.9,23.5,44.0,2018,36.0
2018-04-10,39.9,35.8,38.0,70.2,0.0,0.0,,0.0,16.1,6.7,84.7,2018,43.0
2018-04-11,44.2,30.8,38.0,79.7,0.0,0.0,,0.0,25.3,20.4,51.7,2018,54.0
2018-04-12,54.1,35.9,44.3,67.8,0.059,8.33,rain,0.0,33.8,21.5,71.7,2018,70.0
2018-04-13,65.9,44.4,54.8,66.6,0.0,0.0,,0.0,34.0,19.3,64.9,2018,65.0
2018-04-14,51.3,39.8,45.9,73.1,0.0,0.0,,0.0,27.7,19.5,76.5,2018,74.0
2018-04-15,38.1,33.2,35.2,74.0,0.023,8.33,"rain,snow",0.0,34.3,27.2,100.0,2018,54.0
2018-04-16,52.2,35.1,42.3,96.2,1.627,87.5,"rain,snow",0.0,37.6,29.5,93.8,2018,38.0
2018-04-17,48.9,42.2,45.8,65.4,0.0,0.0,,0.0,29.8,20.5,86.0,2018,36.0
2018-04-18,53.0,36.0,44.3,50.9,0.0,0.0,,0.0,28.9,20.7,51.3,2018,32.0
2018-04-19,44.1,36.0,41.4,73.0,0.221,33.33,rain,0.0,21.9,15.9,88.4,2018,36.0
2018-04-20,52.1,36.0,43.9,53.7,0.0,0.0,,0.0,34.3,21.8,68.2,2018,41.0
2018-04-21,59.0,38.9,48.5,41.3,0.0,0.0,,0.0,27.6,17.1,18.6,2018,39.0
2018-04-22,61.1,42.7,50.2,35.4,0.0,0.0,,0.0,23.0,15.8,1.1,2018,39.0
2018-04-23,56.3,43.6,50.6,34.3,0.0,0.0,,0.0,16.6,15.8,10.7,2018,43.0
2018-04-24,68.0,42.8,54.3,44.5,0.0,0.0,,0.0,31.1,20.7,51.0,2018,47.0
2018-04-25,55.2,47.2,50.4,87.9,0.679,58.33,rain,0.0,23.9,15.9,85.0,2018,49.0
2018-04-26,66.8,48.2,58.0,74.7,0.268,25.0,rain,0.0,31.1,22.7,68.3,2018,38.0
2018-04-27,56.1,47.1,50.6,80.0,0.535,20.83,rain,0.0,22.4,13.6,79.6,2018,30.0
2018-04-28,68.0,46.2,55.3,79.2,0.0,0.0,,0.0,21.9,15.9,62.8,2018,44.0
2018-04-29,60.1,47.0,53.4,71.6,0.057,20.83,rain,0.0,27.6,17.2,67.5,2018,53.0
2018-04-30,47.9,40.9,44.6,76.6,0.209,37.5,rain,0.0,24.2,13.7,83.9,2018,39.0
2018-05-01,65.1,44.0,53.8,67.7,0.0,0.0,,0.0,21.9,12.7,71.5,2018,33.0
2018-05-02,89.1,57.1,74.7,29.5,0.0,0.0,,0.0,31.0,24.0,61.7,2018,64.0
